wr_id,player_name,team,season,week,receiving_yards,receptions,targets,offense_pct,opponent,opponent_pass_defense_rank,wr_rec_yards_last5,wr_receptions_last5,wr_targets_last5,target_share_last5,wr_injury_status,is_dome,rest_advantage,spread_line,total_line
00-0038608,Kayshon Boutte,NE,2024,18,117.0,7,7,0.7,BUF,30.0,37.8,3.0,5.4,0.1888111888111888,0,0,1,-3.0,36.5
00-0038621,Demario Douglas,NE,2024,18,34.0,3,4,0.75,BUF,30.0,34.8,4.6,5.6,0.1958041958041958,0,0,1,-3.0,36.5
00-0039853,Javon Baker,NE,2024,18,12.0,1,1,0.61,BUF,30.0,,,,,0,0,1,-3.0,36.5
00-0034272,Marquez Valdes-Scantling,NO,2024,18,33.0,3,8,0.7,TB,19.0,47.6,2.0,4.6,0.14838709677419354,0,0,0,-14.5,44.5
00-0035535,Darius Slayton,NYG,2024,18,0.0,0,1,0.91,PHI,2.0,20.8,1.4,3.6,0.10526315789473684,0,0,0,-3.0,36.5
00-0038117,Wan'Dale Robinson,NYG,2024,18,43.0,10,11,0.74,PHI,2.0,43.0,4.4,8.0,0.23391812865497075,0,0,0,-3.0,36.5
00-0039337,Malik Nabers,NYG,2024,18,64.0,5,8,0.7,PHI,2.0,93.8,7.4,11.8,0.34502923976608185,0,0,0,-3.0,36.5
00-0031381,Davante Adams,NYJ,2024,18,88.0,6,12,0.92,MIA,21.0,97.6,7.0,11.2,0.3146067415730337,0,0,0,1.5,39.5
00-0034521,Allen Lazard,NYJ,2024,18,71.0,3,3,0.89,MIA,21.0,32.2,2.0,4.0,0.11235955056179775,0,0,0,1.5,39.5
00-0037740,Garrett Wilson,NYJ,2024,18,51.0,4,5,0.98,MIA,21.0,66.2,5.6,8.2,0.2303370786516854,0,0,0,1.5,39.5
00-0037741,Jahan Dotson,PHI,2024,18,94.0,7,11,0.94,NYG,22.0,7.2,1.4,2.0,0.09090909090909091,0,0,0,3.0,36.5
00-0039236,Johnny Wilson,PHI,2024,18,24.0,3,5,0.96,NYG,22.0,0.0,0.0,1.0,0.00909090909090909,0,0,0,3.0,36.5
00-0039747,Ainias Smith,PHI,2024,18,35.0,4,6,0.69,NYG,22.0,,,,,0,0,0,3.0,36.5
00-0036415,Van Jefferson,PIT,2024,18,18.0,3,4,0.67,CIN,25.0,16.0,1.0,2.2,0.07746478873239436,0,0,3,-2.5,48.5
00-0037247,George Pickens,PIT,2024,18,0.0,1,6,0.92,CIN,25.0,70.4,4.6,7.8,0.2746478873239437,0,0,3,-2.5,48.5
00-0037837,Calvin Austin,PIT,2024,18,0.0,0,1,0.66,CIN,25.0,38.2,3.4,4.4,0.15492957746478872,0,0,3,-2.5,48.5
00-0035640,DK Metcalf,SEA,2024,18,53.0,3,5,0.89,LA,23.0,48.4,3.4,5.6,0.1830065359477124,0,1,2,7.5,38.5
00-0038543,Jaxon Smith-Njigba,SEA,2024,18,9.0,4,5,0.95,LA,23.0,73.2,6.0,7.8,0.2549019607843137,0,1,2,7.5,38.5
00-0039365,Jacob Cowing,SF,2024,18,30.0,2,2,0.66,ARI,5.0,,,,,0,1,-2,-4.5,42.5
00-0039916,Ricky Pearsall,SF,2024,18,69.0,6,8,0.92,ARI,5.0,54.4,3.8,5.2,0.18571428571428572,0,1,-2,-4.5,42.5
00-0031408,Mike Evans,TB,2024,18,89.0,9,14,0.88,NO,9.0,102.4,6.8,9.0,0.27607361963190186,0,0,0,14.5,44.5
00-0032385,Sterling Shepard,TB,2024,18,11.0,1,2,0.63,NO,9.0,20.0,2.4,3.8,0.1165644171779141,1,0,0,14.5,44.5
00-0039855,Jalen McMillan,TB,2024,18,74.0,5,6,0.88,NO,9.0,53.4,4.2,5.6,0.17177914110429449,0,0,0,14.5,44.5
00-0036182,Nick Westbrook-Ikhine,TEN,2024,18,50.0,4,7,0.97,HOU,18.0,28.6,2.2,4.6,0.1377245508982036,0,0,-4,2.5,36.5
00-0035208,Olamide Zaccheaus,WAS,2024,18,51.0,2,5,0.69,DAL,24.0,37.0,3.4,4.8,0.14457831325301204,0,1,0,7.0,43.5
00-0035659,Terry McLaurin,WAS,2024,18,62.0,8,12,0.91,DAL,24.0,62.6,5.2,7.4,0.22289156626506024,0,1,0,7.0,43.5
00-0033555,Mack Hollins,BUF,2024,19,19.0,1,2,0.68,DEN,11.0,40.0,2.8,3.6,0.11688311688311688,0,0,0,7.5,48.5
00-0039901,Keon Coleman,BUF,2024,19,5.0,1,3,0.61,DEN,11.0,32.0,1.6,4.6,0.14935064935064934,0,0,0,7.5,48.5
00-0034348,Courtland Sutton,DEN,2024,19,75.0,5,9,0.98,BUF,12.0,67.4,4.8,8.0,0.25157232704402516,0,0,0,-7.5,48.5
00-0038976,Marvin Mims,DEN,2024,19,12.0,2,4,0.69,BUF,12.0,0.0,0.0,1.0,0.006289308176100629,0,0,0,-7.5,48.5
00-0038393,Dontayvion Wicks,GB,2024,19,39.0,2,6,0.77,PHI,1.0,36.8,4.0,5.6,0.2222222222222222,0,0,0,-5.5,45.5
00-0036554,Nico Collins,HOU,2024,19,122.0,7,8,0.88,LAC,4.0,69.4,5.4,8.4,0.27450980392156865,0,1,0,-3.0,41.5
00-0032775,Demarcus Robinson,LA,2024,19,23.0,1,2,0.72,MIN,8.0,14.4,0.6,2.2,0.07692307692307693,0,1,0,-2.5,47.5
00-0039075,Puka Nacua,LA,2024,19,44.0,5,9,0.85,MIN,8.0,100.0,8.4,10.6,0.3706293706293706,0,1,0,-2.5,47.5
00-0038544,Quentin Johnston,LAC,2024,19,0.0,0,5,0.84,HOU,7.0,69.0,6.2,9.0,0.2727272727272727,1,1,0,3.0,41.5
00-0039915,Ladd McConkey,LAC,2024,19,197.0,9,14,0.89,HOU,7.0,90.2,6.6,8.6,0.2606060606060606,0,1,0,3.0,41.5
00-0036322,Justin Jefferson,MIN,2024,19,58.0,5,8,0.92,LA,9.0,99.0,7.0,10.8,0.3068181818181818,0,1,0,2.5,47.5
00-0037291,Jalen Nailor,MIN,2024,19,33.0,3,5,0.72,LA,9.0,44.25,2.75,3.5,0.07954545454545454,0,1,0,2.5,47.5
00-0038994,Jordan Addison,MIN,2024,19,29.0,3,8,0.92,LA,9.0,60.0,5.4,8.6,0.24431818181818182,0,1,0,2.5,47.5
00-0035676,A.J. Brown,PHI,2024,19,10.0,1,3,0.93,GB,5.0,70.4,5.6,8.2,0.30597014925373134,0,0,0,5.5,45.5
00-0036912,DeVonta Smith,PHI,2024,19,55.0,4,4,0.9,GB,5.0,69.2,6.2,7.8,0.291044776119403,0,0,0,5.5,45.5
00-0036415,Van Jefferson,PIT,2024,19,37.0,2,2,0.74,BAL,2.0,19.6,1.6,2.6,0.0962962962962963,0,0,0,-9.5,44.5
00-0037247,George Pickens,PIT,2024,19,87.0,5,5,0.78,BAL,2.0,52.2,3.8,7.6,0.2814814814814815,0,0,0,-9.5,44.5
00-0037837,Calvin Austin,PIT,2024,19,25.0,1,2,0.72,BAL,2.0,33.4,2.8,3.6,0.13333333333333333,0,0,0,-9.5,44.5
00-0031408,Mike Evans,TB,2024,19,92.0,7,7,0.81,WAS,3.0,96.6,7.0,9.4,0.29375,0,0,0,3.0,51.5
00-0039855,Jalen McMillan,TB,2024,19,41.0,2,4,0.91,WAS,3.0,63.2,4.8,6.2,0.19375,0,0,0,3.0,51.5
00-0035208,Olamide Zaccheaus,WAS,2024,19,19.0,3,3,0.68,TB,6.0,46.2,3.6,5.4,0.16666666666666666,0,0,0,-3.0,51.5
00-0035659,Terry McLaurin,WAS,2024,19,89.0,7,10,0.78,TB,6.0,54.6,5.8,8.6,0.2654320987654321,0,0,0,-3.0,51.5
00-0036626,Dyami Brown,WAS,2024,19,89.0,5,5,0.62,TB,6.0,34.333333333333336,3.0,4.333333333333333,0.08024691358024691,0,0,0,-3.0,51.5
00-0036550,Rashod Bateman,BAL,2024,20,66.0,4,5,0.63,BUF,7.0,50.8,3.4,5.8,0.26126126126126126,0,0,1,1.5,51.5
00-0037261,Khalil Shakir,BUF,2024,20,67.0,6,7,0.67,BAL,3.0,56.2,4.8,8.2,0.2887323943661972,0,0,-1,-1.5,51.5
00-0039901,Keon Coleman,BUF,2024,20,5.0,1,1,0.66,BAL,3.0,28.8,1.6,4.8,0.16901408450704225,0,0,-1,-1.5,51.5
00-0036963,Amon-Ra St. Brown,DET,2024,20,137.0,8,10,0.96,WAS,2.0,88.6,7.8,9.8,0.2578947368421053,0,1,7,8.5,55.5
00-0037240,Jameson Williams,DET,2024,20,19.0,1,4,0.88,WAS,2.0,74.2,4.8,7.2,0.18947368421052632,0,1,7,8.5,55.5
00-0036554,Nico Collins,HOU,2024,20,81.0,5,8,0.82,KC,5.0,75.4,5.8,8.2,0.26973684210526316,0,0,-6,-9.5,41.5
00-0038618,Xavier Hutchinson,HOU,2024,20,52.0,4,6,0.62,KC,5.0,10.2,1.2,2.8,0.09210526315789473,0,0,-6,-9.5,41.5
00-0035662,Marquise Brown,KC,2024,20,0.0,0,2,0.67,HOU,4.0,38.2,3.8,7.6,0.2235294117647059,0,0,6,9.5,41.5
00-0039894,Xavier Worthy,KC,2024,20,45.0,5,6,0.82,HOU,4.0,55.4,6.0,8.6,0.2529411764705882,0,0,6,9.5,41.5
00-0032775,Demarcus Robinson,LA,2024,20,74.0,3,7,0.9,PHI,1.0,19.0,0.8,2.4,0.08633093525179857,0,0,-1,-7.0,43.5
00-0033908,Cooper Kupp,LA,2024,20,61.0,5,7,0.96,PHI,1.0,32.4,2.4,4.6,0.16546762589928057,0,0,-1,-7.0,43.5
00-0039075,Puka Nacua,LA,2024,20,97.0,6,14,0.89,PHI,1.0,97.6,8.4,10.8,0.38848920863309355,0,0,-1,-7.0,43.5
00-0035676,A.J. Brown,PHI,2024,20,14.0,2,7,0.97,LA,6.0,59.2,4.8,7.6,0.2857142857142857,0,0,1,7.0,43.5
00-0036912,DeVonta Smith,PHI,2024,20,21.0,4,4,0.9,LA,6.0,74.4,6.2,7.4,0.2781954887218045,0,0,1,7.0,43.5
00-0035659,Terry McLaurin,WAS,2024,20,87.0,4,6,0.93,DET,8.0,57.8,5.6,9.0,0.27439024390243905,0,1,-7,-8.5,55.5
00-0036626,Dyami Brown,WAS,2024,20,98.0,6,8,0.83,DET,8.0,48.0,3.5,4.5,0.10975609756097561,0,1,-7,-8.5,55.5
00-0033555,Mack Hollins,BUF,2024,21,73.0,3,4,0.67,KC,4.0,26.6,2.2,3.2,0.12213740458015267,0,0,-1,-1.5,49.5
00-0037261,Khalil Shakir,BUF,2024,21,46.0,6,7,0.78,KC,4.0,58.0,4.8,7.8,0.29770992366412213,0,0,-1,-1.5,49.5
00-0035662,Marquise Brown,KC,2024,21,35.0,3,5,0.65,BUF,2.0,31.6,2.6,6.2,0.1962025316455696,0,0,1,1.5,49.5
00-0039894,Xavier Worthy,KC,2024,21,85.0,6,7,0.82,BUF,2.0,55.2,6.2,8.6,0.2721518987341772,0,0,1,1.5,49.5
00-0035676,A.J. Brown,PHI,2024,21,96.0,6,8,0.89,WAS,3.0,53.4,4.4,8.2,0.3360655737704918,0,0,-1,6.0,46.5
00-0036912,DeVonta Smith,PHI,2024,21,45.0,4,4,0.83,WAS,3.0,71.2,6.2,7.0,0.28688524590163933,0,0,-1,6.0,46.5
00-0035208,Olamide Zaccheaus,WAS,2024,21,26.0,4,5,0.72,PHI,1.0,46.0,3.8,5.2,0.16049382716049382,0,0,1,-6.0,46.5
00-0035659,Terry McLaurin,WAS,2024,21,51.0,3,7,0.86,PHI,1.0,60.6,5.0,8.2,0.25308641975308643,0,0,1,-6.0,46.5
00-0036626,Dyami Brown,WAS,2024,21,42.0,3,5,0.77,PHI,1.0,58.0,4.0,5.2,0.16049382716049382,0,0,1,-6.0,46.5
00-0035662,Marquise Brown,KC,2024,22,15.0,2,6,0.73,PHI,1.0,33.8,2.4,5.6,0.19310344827586207,0,1,0,1.5,48.5
00-0039894,Xavier Worthy,KC,2024,22,157.0,8,8,0.91,PHI,1.0,64.0,6.4,8.8,0.30344827586206896,0,1,0,1.5,48.5
00-0035676,A.J. Brown,PHI,2024,22,43.0,3,5,0.88,KC,2.0,50.6,4.0,7.6,0.3140495867768595,0,1,0,-1.5,48.5
00-0036912,DeVonta Smith,PHI,2024,22,69.0,4,5,0.77,KC,2.0,58.4,4.8,5.4,0.2231404958677686,0,1,0,-1.5,48.5
00-0039849,Marvin Harrison Jr.,ARI,2025,1,71.0,5,6,0.89,NO,10.0,55.8,4.2,7.6,0.21714285714285714,0,1,0,6.0,44.5
00-0034407,Ray-Ray McCloud,ATL,2025,1,51.0,3,5,0.72,TB,19.0,58.2,4.0,5.8,0.19205298013245034,0,1,0,-1.5,47.5
00-0037238,Drake London,ATL,2025,1,55.0,8,15,0.88,TB,19.0,95.0,6.0,10.4,0.3443708609271523,0,1,0,-1.5,47.5
00-0039394,Casey Washington,ATL,2025,1,33.0,3,6,0.95,TB,19.0,,,,,0,1,0,-1.5,47.5
00-0039064,Zay Flowers,BAL,2025,1,143.0,7,9,0.9,BUF,8.0,64.0,4.2,7.0,0.3125,0,0,0,1.5,50.5
00-0036988,Josh Palmer,BUF,2025,1,61.0,5,9,0.62,BAL,4.0,35.6,3.0,5.4,0.2,0,0,0,-1.5,50.5
00-0037261,Khalil Shakir,BUF,2025,1,64.0,6,9,0.71,BAL,4.0,53.2,4.4,6.8,0.2518518518518518,0,0,0,-1.5,50.5
00-0039901,Keon Coleman,BUF,2025,1,112.0,8,11,0.88,BAL,4.0,17.0,1.6,4.6,0.17037037037037037,0,0,0,-1.5,50.5
00-0034983,Hunter Renfrow,CAR,2025,1,11.0,2,6,0.66,JAX,13.0,26.6,2.8,4.2,0.14893617021276595,0,0,0,-4.5,45.5
00-0039342,Xavier Legette,CAR,2025,1,10.0,3,7,0.78,JAX,13.0,43.2,3.6,7.0,0.24822695035460993,0,0,0,-4.5,45.5
00-0040124,Tetairoa McMillan,CAR,2025,1,68.0,5,9,0.83,JAX,13.0,,,,,0,0,0,-4.5,45.5
00-0034827,DJ Moore,CHI,2025,1,57.0,3,5,0.84,MIN,11.0,60.6,7.2,8.8,0.30985915492957744,0,0,0,-1.5,43.5
00-0039919,Rome Odunze,CHI,2025,1,37.0,6,9,0.94,MIN,11.0,38.2,2.6,5.0,0.176056338028169,0,0,0,-1.5,43.5
00-0036900,Ja'Marr Chase,CIN,2025,1,26.0,2,5,0.87,CLE,6.0,113.2,9.6,13.2,0.33,0,0,0,5.5,47.5
00-0036407,Jerry Jeudy,CLE,2025,1,66.0,5,8,0.88,CIN,5.0,69.8,7.2,10.8,0.3068181818181818,0,0,0,-5.5,47.5
00-0038979,Cedric Tillman,CLE,2025,1,52.0,5,8,0.88,CIN,5.0,69.0,5.4,9.2,0.26136363636363635,0,0,0,-5.5,47.5
00-0036358,CeeDee Lamb,DAL,2025,1,110.0,7,13,0.92,PHI,16.0,81.6,7.0,10.0,0.3333333333333333,0,0,0,-8.5,47.5
00-0034348,Courtland Sutton,DEN,2025,1,61.0,6,9,0.95,TEN,2.0,62.0,4.6,8.0,0.26490066225165565,0,0,0,8.5,42.5
00-0036963,Amon-Ra St. Brown,DET,2025,1,45.0,4,6,0.94,GB,3.0,107.4,8.4,10.6,0.2804232804232804,0,0,0,-1.5,48.5
00-0037240,Jameson Williams,DET,2025,1,23.0,4,5,0.97,GB,3.0,62.0,4.0,6.4,0.1693121693121693,0,0,0,-1.5,48.5
00-0036554,Nico Collins,HOU,2025,1,25.0,3,5,0.84,LA,14.0,67.8,5.2,7.6,0.24516129032258063,0,1,0,-3.5,43.5
00-0036252,Michael Pittman,IND,2025,1,80.0,6,8,0.82,MIA,23.0,60.0,5.6,7.8,0.2671232876712329,0,1,0,1.5,47.5
00-0039893,Brian Thomas Jr.,JAX,2025,1,11.0,1,7,0.86,CAR,18.0,103.4,8.2,12.0,0.375,0,0,0,4.5,45.5
00-0040718,Travis Hunter,JAX,2025,1,33.0,6,8,0.64,CAR,18.0,,,,,0,0,0,4.5,45.5
00-0033857,JuJu Smith-Schuster,KC,2025,1,55.0,5,5,0.8,LAC,14.0,49.0,3.0,4.6,0.16911764705882354,0,1,0,3.0,47.5
00-0035662,Marquise Brown,KC,2025,1,99.0,10,16,0.93,LAC,14.0,31.2,2.6,6.0,0.22058823529411764,0,1,0,3.0,47.5
00-0030279,Keenan Allen,LAC,2025,1,68.0,7,10,0.62,KC,24.0,60.6,5.2,8.4,0.25,0,1,0,-3.0,47.5
00-0038544,Quentin Johnston,LAC,2025,1,79.0,5,7,0.82,KC,24.0,59.4,5.2,8.6,0.25595238095238093,0,1,0,-3.0,47.5
00-0039915,Ladd McConkey,LAC,2025,1,74.0,6,9,0.85,KC,24.0,106.2,6.6,9.0,0.26785714285714285,0,1,0,-3.0,47.5
00-0034960,Jakobi Meyers,LV,2025,1,97.0,8,10,0.94,NE,1.0,70.2,5.6,8.6,0.24571428571428572,0,0,0,-2.5,44.5
00-0033040,Tyreek Hill,MIA,2025,1,40.0,4,6,0.62,IND,12.0,73.6,6.0,9.2,0.26436781609195403,0,1,0,-1.5,47.5
00-0036613,Jaylen Waddle,MIA,2025,1,30.0,4,5,0.65,IND,12.0,75.4,5.4,7.4,0.21264367816091953,0,1,0,-1.5,47.5
00-0036322,Justin Jefferson,MIN,2025,1,44.0,4,7,0.98,CHI,27.0,84.2,6.6,11.0,0.29411764705882354,0,0,0,1.5,43.5
00-0038608,Kayshon Boutte,NE,2025,1,103.0,6,8,0.82,LV,22.0,60.0,4.2,6.0,0.22388059701492538,0,0,0,2.5,44.5
00-0038621,DeMario Douglas,NE,2025,1,-2.0,2,7,0.63,LV,22.0,34.6,3.8,4.6,0.17164179104477612,0,0,0,2.5,44.5
00-0037239,Chris Olave,NO,2025,1,54.0,7,13,0.85,ARI,9.0,74.2,5.6,8.0,0.25,0,1,0,-6.0,44.5
00-0037545,Rashid Shaheed,NO,2025,1,33.0,6,9,0.85,ARI,9.0,55.2,3.4,7.2,0.225,0,1,0,-6.0,44.5
00-0038117,Wan'Dale Robinson,NYG,2025,1,55.0,6,8,0.76,WAS,21.0,50.4,6.0,9.8,0.2934131736526946,0,0,0,-6.0,45.5
00-0039337,Malik Nabers,NYG,2025,1,71.0,5,12,0.94,WAS,21.0,92.8,6.8,10.8,0.32335329341317365,0,0,0,-6.0,45.5
00-0037740,Garrett Wilson,NYJ,2025,1,95.0,7,9,1.0,PIT,28.0,68.2,5.4,7.2,0.2057142857142857,0,0,0,-3.0,37.5
00-0035640,DK Metcalf,PIT,2025,1,83.0,4,7,0.95,NYJ,20.0,45.8,3.2,4.8,0.17518248175182483,0,0,0,3.0,37.5
00-0037837,Calvin Austin III,PIT,2025,1,70.0,4,6,0.8,NYJ,20.0,37.2,2.8,3.6,0.13138686131386862,0,0,0,3.0,37.5
00-0038543,Jaxon Smith-Njigba,SEA,2025,1,124.0,9,13,0.77,SF,7.0,60.2,6.0,8.0,0.26490066225165565,0,0,0,-2.5,43.5
00-0036259,Jauan Jennings,SF,2025,1,16.0,2,5,0.66,SEA,17.0,59.0,4.6,7.6,0.2345679012345679,0,0,0,2.5,43.5
00-0039916,Ricky Pearsall,SF,2025,1,108.0,4,7,0.84,SEA,17.0,64.0,4.4,5.8,0.17901234567901234,0,0,0,2.5,43.5
00-0031408,Mike Evans,TB,2025,1,51.0,5,8,0.83,ATL,26.0,101.2,7.6,9.8,0.3288590604026846,0,1,0,1.5,47.5
00-0032385,Sterling Shepard,TB,2025,1,39.0,3,6,0.64,ATL,26.0,21.4,2.4,3.8,0.12751677852348994,0,1,0,1.5,47.5
00-0040129,Emeka Egbuka,TB,2025,1,67.0,4,6,0.93,ATL,26.0,,,,,0,1,0,1.5,47.5
00-0034837,Calvin Ridley,TEN,2025,1,27.0,4,8,0.95,DEN,25.0,61.4,4.0,7.0,0.22151898734177214,0,0,0,-8.5,42.5
00-0040170,Elic Ayomanor,TEN,2025,1,13.0,2,7,0.79,DEN,25.0,,,,,0,0,0,-8.5,42.5
00-0035719,Deebo Samuel Sr.,WAS,2025,1,77.0,7,10,0.77,NYG,30.0,31.8,3.4,5.0,0.14450867052023122,0,0,0,6.0,45.5
00-0039849,Marvin Harrison Jr.,ARI,2025,2,27.0,2,5,0.93,CAR,26.0,60.2,4.4,7.2,0.23684210526315788,0,1,0,7.0,45.5
00-0039064,Zay Flowers,BAL,2025,2,75.0,7,11,0.79,CLE,1.0,80.2,4.6,7.2,0.3673469387755102,0,0,0,12.5,46.5
00-0034983,Hunter Renfrow,CAR,2025,2,48.0,7,9,0.81,ARI,9.0,17.0,1.8,3.4,0.13076923076923078,0,1,0,-7.0,45.5
00-0039342,Xavier Legette,CAR,2025,2,-2.0,1,8,0.8,ARI,9.0,37.2,3.6,7.6,0.2923076923076923,0,1,0,-7.0,45.5
00-0040124,Tetairoa McMillan,CAR,2025,2,100.0,6,10,0.85,ARI,9.0,68.0,5.0,9.0,0.06923076923076923,0,1,0,-7.0,45.5
00-0034827,DJ Moore,CHI,2025,2,46.0,5,6,0.88,DET,30.0,62.2,6.6,8.2,0.2949640287769784,0,1,-1,-6.0,46.5
00-0039919,Rome Odunze,CHI,2025,2,128.0,7,11,1.0,DET,30.0,37.2,3.0,5.8,0.20863309352517986,0,1,-1,-6.0,46.5
00-0036410,Tee Higgins,CIN,2025,2,56.0,3,8,0.87,JAX,16.0,70.6,6.0,8.2,0.24550898203592814,0,0,0,3.5,49.5
00-0036900,Ja'Marr Chase,CIN,2025,2,165.0,14,16,0.96,JAX,16.0,83.0,7.2,10.6,0.31736526946107785,0,0,0,3.5,49.5
00-0038619,Andrei Iosivas,CIN,2025,2,12.0,1,5,0.84,JAX,16.0,34.0,2.6,3.8,0.11377245508982035,0,0,0,3.5,49.5
00-0036407,Jerry Jeudy,CLE,2025,2,51.0,4,8,0.88,BAL,20.0,70.2,7.2,11.2,0.32941176470588235,0,0,0,-12.5,46.5
00-0038979,Cedric Tillman,CLE,2025,2,22.0,2,7,0.95,BAL,20.0,70.8,5.8,9.6,0.2823529411764706,0,0,0,-12.5,46.5
00-0036358,CeeDee Lamb,DAL,2025,2,112.0,9,11,0.92,NYG,28.0,85.0,6.8,10.2,0.3669064748201439,0,1,3,4.5,44.5
00-0037247,George Pickens,DAL,2025,2,68.0,5,9,0.89,NYG,28.0,51.8,3.2,6.2,0.22302158273381295,0,1,3,4.5,44.5
00-0039868,Troy Franklin,DEN,2025,2,89.0,8,9,0.83,IND,2.0,31.0,2.0,3.0,0.022388059701492536,0,1,0,2.5,43.5
00-0036963,Amon-Ra St. Brown,DET,2025,2,115.0,9,11,0.85,CHI,8.0,77.8,6.4,8.2,0.26282051282051283,0,1,1,6.0,46.5
00-0037816,Romeo Doubs,GB,2025,2,28.0,3,5,0.74,WAS,18.0,32.6,3.4,5.2,0.2184873949579832,0,0,0,3.5,48.5
00-0036554,Nico Collins,HOU,2025,2,52.0,3,9,0.9,TB,27.0,69.4,5.0,7.4,0.2868217054263566,0,1,0,2.5,42.5
00-0036252,Michael Pittman,IND,2025,2,40.0,4,5,0.83,DEN,21.0,67.6,5.8,8.0,0.28776978417266186,0,1,0,-2.5,43.5
00-0037664,Alec Pierce,IND,2025,2,68.0,4,5,0.9,DEN,21.0,61.6,2.8,5.0,0.17985611510791366,0,1,0,-2.5,43.5
00-0036626,Dyami Brown,JAX,2025,2,57.0,5,7,0.8,CIN,12.0,63.0,4.2,5.4,0.18620689655172415,0,0,0,-3.5,49.5
00-0039893,Brian Thomas Jr.,JAX,2025,2,49.0,4,12,0.94,CIN,12.0,88.4,6.8,11.0,0.3793103448275862,0,0,0,-3.5,49.5
00-0035662,Marquise Brown,KC,2025,2,30.0,5,5,0.75,PHI,25.0,47.4,4.2,8.2,0.3445378151260504,0,0,-1,-1.5,46.5
00-0038104,Tyquan Thornton,KC,2025,2,59.0,2,5,0.75,PHI,25.0,21.8,2.0,3.8,0.15966386554621848,0,0,-1,-1.5,46.5
00-0038544,Quentin Johnston,LAC,2025,2,71.0,3,7,0.76,LV,24.0,66.2,5.2,8.0,0.24691358024691357,0,1,2,3.5,46.5
00-0039915,Ladd McConkey,LAC,2025,2,48.0,5,5,0.74,LV,24.0,109.4,6.8,9.4,0.29012345679012347,0,1,2,3.5,46.5
00-0034960,Jakobi Meyers,LV,2025,2,68.0,6,12,0.93,LAC,14.0,76.2,5.8,8.6,0.2721518987341772,0,1,-2,-3.5,46.5
00-0038563,Tre Tucker,LV,2025,2,12.0,3,8,0.91,LAC,14.0,22.8,2.2,4.8,0.1518987341772152,0,1,-2,-3.5,46.5
00-0033040,Tyreek Hill,MIA,2025,2,109.0,6,7,0.84,NE,17.0,65.0,5.6,8.6,0.296551724137931,0,0,0,1.5,43.5
00-0036613,Jaylen Waddle,MIA,2025,2,68.0,5,6,0.82,NE,17.0,74.0,5.8,7.8,0.2689655172413793,0,0,0,1.5,43.5
00-0036322,Justin Jefferson,MIN,2025,2,81.0,3,6,1.0,ATL,4.0,78.4,6.0,9.6,0.3057324840764331,0,1,-1,3.5,44.5
00-0037291,Jalen Nailor,MIN,2025,2,31.0,3,5,1.0,ATL,4.0,42.0,2.8,3.8,0.12101910828025478,0,1,-1,3.5,44.5
00-0037239,Chris Olave,NO,2025,2,54.0,6,10,1.0,SF,6.0,68.8,6.2,9.4,0.29012345679012347,0,1,0,-3.0,40.5
00-0037545,Rashid Shaheed,NO,2025,2,52.0,4,5,0.7,SF,6.0,42.6,3.8,8.2,0.25308641975308643,0,1,0,-3.0,40.5
00-0038117,Wan'Dale Robinson,NYG,2025,2,142.0,8,10,0.7,DAL,6.0,53.8,6.4,9.2,0.3262411347517731,1,1,-3,-4.5,44.5
00-0039337,Malik Nabers,NYG,2025,2,167.0,9,13,0.99,DAL,6.0,91.2,6.8,11.2,0.3971631205673759,0,1,-3,-4.5,44.5
00-0037740,Garrett Wilson,NYJ,2025,2,50.0,4,8,0.94,BUF,,64.4,5.4,7.0,0.2413793103448276,0,0,0,-6.0,47.5
00-0035676,A.J. Brown,PHI,2025,2,27.0,5,8,0.97,KC,29.0,39.8,3.0,5.6,0.30434782608695654,0,0,1,1.5,46.5
00-0036912,DeVonta Smith,PHI,2025,2,53.0,4,6,0.75,KC,29.0,62.0,4.4,4.8,0.2608695652173913,0,0,1,1.5,46.5
00-0035640,DK Metcalf,PIT,2025,2,20.0,3,6,0.9,SEA,23.0,52.6,3.2,5.0,0.18518518518518517,0,0,0,3.5,40.5
00-0033908,Cooper Kupp,SEA,2025,2,90.0,7,9,0.69,PIT,22.0,41.2,2.8,4.8,0.17777777777777778,0,0,0,-3.5,40.5
00-0038543,Jaxon Smith-Njigba,SEA,2025,2,103.0,8,10,0.65,PIT,22.0,68.6,6.8,9.6,0.35555555555555557,0,0,0,-3.5,40.5
00-0036259,Jauan Jennings,SF,2025,2,89.0,5,10,0.87,NO,5.0,51.0,4.4,7.6,0.25333333333333335,1,1,0,3.0,40.5
00-0039916,Ricky Pearsall,SF,2025,2,56.0,4,6,0.89,NO,5.0,71.0,4.4,6.0,0.2,0,1,0,3.0,40.5
00-0031408,Mike Evans,TB,2025,2,56.0,5,11,0.79,HOU,11.0,79.6,6.8,9.2,0.32167832167832167,0,1,0,-2.5,42.5
00-0040129,Emeka Egbuka,TB,2025,2,29.0,4,7,0.92,HOU,11.0,67.0,4.0,6.0,0.04195804195804196,0,1,0,-2.5,42.5
00-0034837,Calvin Ridley,TEN,2025,2,57.0,3,6,0.86,LA,10.0,57.8,4.4,7.2,0.2553191489361702,0,0,0,-5.5,41.5
00-0040170,Elic Ayomanor,TEN,2025,2,56.0,4,6,0.73,LA,10.0,13.0,2.0,7.0,0.04964539007092199,0,0,0,-5.5,41.5
